enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-78835,GB,Noble Drilling UK Limited,oilfield services and supplies,environment-related offenses,greenhouse gas violation,2023-11-30,30336,Environment Agency,"Issued with a civil penalty under regulation 31A of the Fluorinated Greenhouse Gases Regulations 2015 (SI 2015 No.310) (as amended) for failing to obtain sufficient HFC quota before placing HFCs on the market within Great Britain (GB), contrary to Article 15(1) of Regulation (EU) No 517/2014 of the European Parliament and of the Council on fluorinated greenhouse gases",Link to this record on Violation Tracker UK: here
VTG24-66671,GB,THAMES WATER UTILITIES LIMITED,utilities and power generation,environment-related offenses,environmental violation,2014-08-06,30299,Environment Agency,Water Treatment and Distribution (Industry Sector),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-66775,GB,British Airways plc,airlines,employment-related offenses,labor standards violation,2021-06-17,30095,Employment Tribunal,"Disability Discrimination, Unfair Dismissal_x000D_",Link to this record on Violation Tracker UK: here
VTG24-66072,GB,ZF Automotive UK Limited,automotive parts,safety-related offenses,workplace safety or health violation,2014-08-18,30078,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67067,GB,Capita plc,business services,employment-related offenses,labor standards violation,2022-08-17,30075,Employment Tribunal,Breach of Contract,Link to this record on Violation Tracker UK: here
VTG24-66814,GB,Gucci Limited,apparel,environment-related offenses,environmental violation,2021-09-22,29932,Environment Agency,Producer Responsibility Obligations (Packaging Waste) Regulations 2007 (as amended),Link to this record on Violation Tracker UK: here
VTG24-66609,GB,ANGLIAN WATER SERVICES LIMITED,utilities and power generation,environment-related offenses,environmental violation,2013-03-08,29852,Environment Agency,"WSC Sewage,Sewerage & Supply (Industry Sector)",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-81991,GB,Persimmon Homes Limited,construction and engineering,safety-related offenses,workplace safety or health violation,2012-04-19,29781,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-83294,GB,Greggs plc,retailing,employment-related offenses,labor standards violation,2024-02-15,29716,Employment Tribunal,"Race Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-81969,GB,Firth Rixson Metals Limited,aerospace and military contracting,safety-related offenses,workplace safety or health violation,2012-06-23,29643,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67154,GB,Engie,utilities and power generation,consumer-protection-related offenses,consumer protection violation,2021-03-02,29626,Office of Gas and Electricity Markets,Ofgem concluded compliance engagement with 18 suppliers in relation to their adherence to the price protection rules which should protect customers' tariff prices when they decide to either switch suppliers or tariffs after a price increase.,Link to this record on Violation Tracker UK: here
VTG24-79141,GB,Dnata Ltd,airlines,employment-related offenses,labor standards violation,2024-08-02,29540,Employment Tribunal,"Parental and Maternity Leave, Sex Discrimination and Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-66154,GB,BDW Trading Limited,real estate,safety-related offenses,workplace safety or health violation,2012-09-01,29423,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-83317,GB,Mears Limited,business services,safety-related offenses,workplace safety or health violation,2012-02-06,29413,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67343,GB,Babcock Integrated Technology Ltd,aerospace and military contracting,employment-related offenses,labor standards violation,2024-04-27,29328,Employment Tribunal,Race Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66144,GB,Sika Limited,chemicals,safety-related offenses,workplace safety or health violation,2012-10-12,29289,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67243,GB,Uber London Ltd,miscellaneous services,employment-related offenses,labor standards violation,2023-06-26,29214,Employment Tribunal,"Unlawful Deduction from Wages, Working Time Regulations",Link to this record on Violation Tracker UK: here
VTG24-79803,GB,Royal Mail Group Ltd,diversified,employment-related offenses,labor standards violation,2025-02-13,29183,Employment Tribunal,Notes: Judgment did not list successful claims.,Link to this record on Violation Tracker UK: here
VTG24-80843,GB,Evergreen Marine,freight and logistics,environment-related offenses,environmental violation,2014-04-29,29133,Maritime and Coastguard Agency,Evergreen Marine was found guilty of a breach of the Prevention of Oil Pollution Regulations when 700 litres of heavy fuel oil went overboard 83 miles off Kalamata in Greece,Link to this record on Violation Tracker UK: here
VTG24-83351,GB,Northgate Vehicle Sales Limited,business services,safety-related offenses,workplace safety or health violation,2010-11-10,29127,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66453,GB,THAMES WATER UTILITIES LIMITED,utilities and power generation,environment-related offenses,environmental violation,2011-03-08,29095,Environment Agency,Water Treatment and Distribution (Industry Sector),Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-66231,GB,Ineos Enterprises Group Limited,chemicals,safety-related offenses,workplace safety or health violation,2010-09-21,28936,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65724,GB,Royal Mail Group Limited,diversified,employment-related offenses,labor standards violation,2017-05-02,28519,Employment Tribunal,"Breach of Contract, Flexible Working, Sex Discrimination, Unfair Dismissal, Unlawful Deduction from Wages",Link to this record on Violation Tracker UK: here
VTG24-75655,GB,Aurelius Environmental Limited,private equity (including portfolio companies),employment-related offenses,labor standards violation,2021-09-13,28307,Employment Tribunal,"Redundancy, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-66528,GB,ANGLIAN WATER SERVICES LIMITED,utilities and power generation,environment-related offenses,environmental violation,2011-11-21,28192,Environment Agency,"WSC Sewage,Sewerage & Supply (Industry Sector)",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-67210,GB,Hermes Parcelnet Ltd,private equity (including portfolio companies),employment-related offenses,labor standards violation,2023-04-06,28146,Employment Tribunal,Sex Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66979,GB,Baker Hughes Ltd,oilfield services and supplies,employment-related offenses,labor standards violation,2022-05-31,28141,Employment Tribunal,"Breach of Contract, Public Interest Disclosure, Race Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-67009,GB,Sky Subscriber Services Ltd,telecommunications,employment-related offenses,labor standards violation,2022-08-03,28019,Employment Tribunal,"Disability Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-66189,GB,Diageo Scotland Limited,beverages,safety-related offenses,workplace safety or health violation,2012-01-01,27967,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-83619,GB,NOW: Pensions Trustee Limited,financial services,employment-related offenses,benefit plan administrator violation,2018-02-26,27904,The Pensions Regulator,"NOW Pensions Trustee Limited was the trustee for NOW Pensions Trust, a defined contribution pension scheme for employers to meet their automatic entrolment duties to their staff. After problems when moving administration provider and IT platform for the pensions scheme, TPR issued a penalty notice for £50,000 for failing to process core financial transactions promptly and accurately and a penalty notice for £20,000 for failing to report late payments of contributions.",Link to this record on Violation Tracker UK: here
