enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
US_FTC_MERGER_9610085,US,"United States of America (filed at the request of the FTC) v. Mahle GmbH, Mahle, Inc., Mabeg eV, Metal Leve, S.A., and Metal Leve, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1997-02-27,5600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/ca9610085ddc.shtm
US_FTC_MERGER_9710013,US,"Cooperative Computing, Inc.",technology,consumer protection-related offenses,"deceptive practices, unfair practices",1997-02-26,181000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3757.shtm
US_FTC_MERGER_9710009,US,American Home Products Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1997-02-25,463000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3740.shtm
US_FTC_MERGER_9710024,US,Tenet Healthcare Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1997-01-29,5600000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3743.shtm
US_FTC_MERGER_9610056,US,Phillips Petroleum Company,energy,consumer protection-related offenses,"deceptive practices, unfair practices",1996-12-30,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3728.shtm
US_FTC_MERGER_9610101,US,"General Mills, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1996-12-26,5400000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3742.shtm
US_FTC_MERGER_9710002,US,Baxter International,healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",1996-12-19,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3726.shtm
US_FTC_MERGER_9610055,US,"CIBA-Geigy Limited, Sandoz Ltd., and Novartis AG., et al.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1996-12-17,63000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/9610055.shtm
US_FTC_MERGER_9710017,US,"J.C. Penney Company, Inc., and Thrift Drug, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1996-12-09,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3721c3722.shtm
US_FTC_MERGER_9710016,US,"J.C. Penney Company, Inc., and Thrift Drug, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1996-12-09,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3721c3722.shtm
US_FTC_MERGER_9710006,US,"Boeing Company, The",defense_–_equipment_and_engineering_services,consumer protection-related offenses,"deceptive practices, unfair practices",1996-12-05,3025000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3723.shtm
US_FTC_MERGER_9510130,US,"SoftSearch Holdings, Inc., and GeoQuest International Holdings, Inc.",technology,competition-related offenses,"monopoly, deceptive practices, unfair practices",1997-08-01,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3759.shtm
US_FTC_MERGER_9510113,US,"Automatic Data Processing, Inc.",technology,competition-related offenses,"monopoly, deceptive practices, unfair practices",1997-06-18,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/d9282.shtm
US_FTC_MERGER_9610060,US,Wesley-Jessen Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1996-09-30,80000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3700.shtm
US_FTC_MERGER_9610067,US,"Class Rings, Inc., Castle Harlan Partners II, L.P., and Town & Country Corporation",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",1996-09-24,2000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3701.shtm
US_FTC_MERGER_9610004,US,"Time Warner, Inc.; Turner Broadcasting System, Inc.; Tele-Communications, Inc.; and Liberty Media Corporation",technology,consumer protection-related offenses,"deceptive practices, unfair practices",1997-02-07,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3709.shtm
US_FTC_MERGER_9610046,US,NGC Corporation,energy,consumer protection-related offenses,"deceptive practices, unfair practices",1996-08-28,300000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3697.shtm
US_FTC_MERGER_9610053,US,"Fresenius AG, and Fresenius USA, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",1996-07-25,50000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c3689.shtm
