enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-69834,DE,Landesbank Berlin,financial services,financial offenses,investor protection violation,2023-04-04,1085600,Federal Financial Supervisory Authority- BaFin,"BaFin imposed an administrative fine amounting to 1,000,000 euros on Landesbank Berlin AG on grounds that the bank had violated the Market Abuse Regulation (MAR) by unlawfully disclosing inside information.",https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_2023_04_21_Landesbank_Berlin_en.html
VTG24-83399,DE,Vattenfall Europe Sales GmbH,utilities and power generation,consumer-protection-related offenses,privacy violation,2021-10-14,1042538,Hamburg Commissioner for Data Protection and Freedom of Information,"The Hamburg Commissioner for Data Protection, acting on behalf of the EDPB, fined Vattenfall more than 900,000 euros for violating data regulations when checking applications for new-customer discounts for electricity supply contracts.",https://edpb.europa.eu/news/national-news/2021/hamburg-dpa-penalty-against-vattenfall-europe-sales-gmbh_en
VTG24-69824,DE,BNP Paribas S.A.,financial services,financial offenses,investor protection violation,2024-07-25,900085,Federal Financial Supervisory Authority- BaFin,"As an investment services provider, BNP Paribas S.A. Niederlassung Deutschland did not provide its clients with information on all costs and associated charges relating to specific financial instruments in good time in accordance with the requirements.",https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_2024_07_25_BNP_Paribas_en.html;jsessionid=E44462B5C9ED8F75FB0E1705483BAE90.internet982
VTG24-69851,DE,Goldman Sachs International,financial services,financial offenses,investor protection violation,2019-09-06,883120,Federal Financial Supervisory Authority- BaFin,BaFin fined the company for failing to send out voting rights notifications in a timely manner.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_190906_goldman_sachs_int_geldbusse_en.html
VTG24-69848,DE,BlackRock Investment Management (UK) Limited,financial services,financial offenses,investor protection violation,2020-04-21,808319,Federal Financial Supervisory Authority- BaFin,BaFin fined the company for failing to send out voting rights notifications in a timely manner.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_200421_blackrock_inv_management_geldbusse_en.html
VTG24-69847,DE,Barclays PLC,financial services,financial offenses,investor protection violation,2020-06-16,789124,Federal Financial Supervisory Authority- BaFin,BaFin fined Barclays for failing to distribute voting rights notifications within the prescribed period.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_200616_barclay_en.html
VTG24-69843,DE,Covestro AG,chemicals,financial offenses,investor protection violation,2020-10-12,709338,Federal Financial Supervisory Authority- BaFin,BaFin fined Covestro for failing to publish a notification that it had reached a relevant threshold in respect of its own shares within the prescribed period.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_201012_covestro_ag_geldbusse_en.html
VTG24-69831,DE,Delivery Hero SE,miscellaneous services,financial offenses,investor protection violation,2023-11-22,689182,Federal Financial Supervisory Authority- BaFin,BaFin fined the company for failing to comply with the requirement to publish inside information in a timely fashion.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_2023_11_08_Delivery_Hero_en.html
VTG24-69854,DE,Tesla Incorporated,motor vehicles,environment-related offenses,waste violation,2022-11-24,620622,German Court System,"After being fined 12 million euros by German environmental regulators for failure to comply with regulations on taking back and recycling automobile batteries, the company appealed and eventually got the penalty reduced to 600,000 euros.",https://ir.tesla.com/_flysystem/s3/sec/000095017023001409/tsla-20221231-gen.pdf
VTG24-69827,DE,MTU Aero Engines AG,aerospace and military contracting,financial offenses,investor protection violation,2024-03-20,553886,Federal Financial Supervisory Authority- BaFin,The sanction related to a breach of the first subparagraph of Article 17 (1) of the Market Abuse Regulation (MAR). MTU Aero Engines AG failed to publish inside information without undue delay.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_2024_03_20_MTU_Aero_Engines_AG_en.html
VTG24-69776,DE,EY,business services,financial offenses,accounting fraud or deficiencies,2023-04-03,541955,Auditor Oversight Body-APAS,"The German arm of EY was fined 500,000 for breach of professional duty in auditing the financial processor Wirecard AG, which became insolvent amid a financial scandal.",https://apnews.com/article/wirecard-ey-germany-audit-fines-01230bcc1d3f6a3e0bc9eef2ab1f047b
VTG24-69836,DE,Landesbank Baden-Wurttemberg,financial services,financial offenses,investor protection violation,2022-11-23,511615,Federal Financial Supervisory Authority- BaFin,Landesbank Baden-Wurttemberg was fined for failing to notify BaFin without delay that it had reasonable suspicion that an order in a financial instrument constituted insider dealing.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_221123_landesbank_baden_wuerttemberg_geldbusse_en.html
VTG24-83403,DE,Akbank AG,financial services,financial offenses,anti-money-laundering deficiencies,2025-04-23,496026,Federal Financial Supervisory Authority- BaFin,"AKBANK AG was found to have failed to implement effective policies, systems, and procedures for detecting and reporting suspicious orders and transactions.",https://www.bafin.de/SharedDocs/Veroeffentlichungen/DE/Massnahmen/60b_KWG_84_WpIG_und_57_GwG/meldung_2024_04_23_Akbank.html?cms_expanded=true
VTG24-69845,DE,Bayer AG,chemicals,financial offenses,investor protection violation,2020-08-21,402771,Federal Financial Supervisory Authority- BaFin,BaFin fined Bayer for failing to distribute voting rights notifications within the prescribed period.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_200821_bayer_ag_geldbusse_en.html
VTG24-69842,DE,Continental AG,automotive parts,financial offenses,investor protection violation,2021-01-27,394732,Federal Financial Supervisory Authority- BaFin,BaFin fined the company for failing to comply with the requirement to publish inside information in a timely fashion.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_210127_continental_ag_geldbusse_en.html
VTG24-69810,DE,Assa Abloy Entrance Systems GmbH,miscellaneous manufacturing,competition-related offenses,anti-competitive practices,2012-07-25,362973,Federal Cartel Office-Bundeskartellamt,The Bundeskartellamt imposed fines totalling approximately 2.4 million Euro on eight manufacturers of automatic door systems on account of several illegal agreements. The agency did not say how much each company would pay. Here we assume they each paid an equal share.,https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2012/25_07_2012_Automatikt%C3%BCren.html
VTG24-69840,DE,Vanguard Group Inc.,financial services,financial offenses,investor protection violation,2021-12-02,328437,Federal Financial Supervisory Authority- BaFin,BaFin fined the company for failing to send out voting rights notifications in a timely manner.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_211202_the_vanguard_group_inc_geldbusse_en.html
VTG24-69830,DE,KION Group,miscellaneous manufacturing,financial offenses,investor protection violation,2023-12-21,306802,Federal Financial Supervisory Authority- BaFin,BaFin fined the company for failing to comply with the requirement to publish inside information in a timely fashion.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_2023_12_21_KION_en.html
VTG24-69798,DE,SodaStream GmbH,food products,competition-related offenses,anti-competitive practices,2015-01-22,260428,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed a fine of 225,000 euros against SodaStream GmbH for improper restrictions on CO2 cartridge refills.",https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2015/22_01_2015_SodaStream.html
VTG24-75468,DE,Energi Danmark A/S,miscellaneous energy products and systems,competition-related offenses,anti-competitive practices,2021-10-05,232264,Federal Network Agency-Bundesnetzagentur,Energi Danmark was fined for manipulation of the wholesale electricity market.,https://www.bundesnetzagentur.de/SharedDocs/Downloads/DE/Allgemeines/Presse/Pressemitteilungen/2021/20211005_BussgeldMarktmanipulation.pdf?__blob=publicationFile&v=1
VTG24-83398,DE,Delivery Hero Germany GmbH,miscellaneous services,consumer-protection-related offenses,privacy violation,2019-09-19,215960,Berlin Commissioner for Data Protection,"Delivery Hero was fined for failure to respect the rights of data subjects, such as the right to information about the processing of their own data, the right to have their data deleted, and the right to object.",https://www.datenschutz-berlin.de/fileadmin/user_upload/pdf/pressemitteilungen/2019/20190919-PM-Bussgelder.pdf
VTG24-83402,DE,Google,information technology,consumer-protection-related offenses,privacy violation,2013-04-22,189208,Hamburg Commissioner for Data Protection and Freedom of Information,"Google was fined for systematic, illegal collection of personal data while it was creating the Street View mapping service.",https://www.nytimes.com/2013/04/23/technology/germany-fines-google-over-data-collection.html
VTG24-69832,DE,Deutsche Bank AG,financial services,financial offenses,anti-money-laundering deficiencies,2023-10-19,179466,Federal Financial Supervisory Authority- BaFin,BaFin fined the bank for delays in the submission of suspicious activity reports.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/60b_KWG_84_WpIG_und_57_GwG/Meldung_2023_10_19_deutsche_bank_en.html
VTG24-69853,DE,Uniper Global Commodities SE,utilities and power generation,competition-related offenses,anti-competitive practices,2019-02-20,169716,Federal Network Agency-Bundesnetzagentur,"The Bundesnetzagentur imposed a fine of EUR 150,000 on Uniper Global Commodities SE in response to a case of gas market manipulation.",https://www.bundesnetzagentur.de/SharedDocs/Pressemitteilungen/EN/2019/20190220_Marktmanipulation.html
VTG24-69837,DE,Rheinmetall AG,miscellaneous manufacturing,financial offenses,investor protection violation,2022-11-09,150434,Federal Financial Supervisory Authority- BaFin,BaFin fined the company for failing to comply with the requirement to publish inside information in a timely fashion.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_221101_rheinmetall_ag_geldbusse_en.html
VTG24-69795,DE,LEGO GmbH,miscellaneous manufacturing,competition-related offenses,anti-competitive practices,2016-01-12,141730,Federal Cartel Office-Bundeskartellamt,"The Bundeskartellamt imposed a fine of 130,000 euros on LEGO GmbH for enforcing vertical resale price maintenance in the sale of its so-called highlight articles. Those affected were retailers in northern and eastern Germany who in 2012 and 2013 were forced by sales representatives of LEGO GmbH to raise their retail prices.",https://www.bundeskartellamt.de/SharedDocs/Meldung/EN/Pressemitteilungen/2016/12_01_2016_Lego.html
VTG24-69849,DE,BNP Paribas Asset Management Holding S.A.,financial services,financial offenses,investor protection violation,2020-03-17,139396,Federal Financial Supervisory Authority- BaFin,BaFin fined the company for failing to send out voting rights notifications in a timely manner.,https://www.bafin.de/SharedDocs/Veroeffentlichungen/EN/Massnahmen/40c_neu_124_WpHG/meldung_200317_bnp_paribas_geldbusse_en.html
VTG24-69833,DE,Bank of China,financial services,financial offenses,banking violation,2023-08-10,131694,Federal Financial Supervisory Authority- BaFin,"BaFin imposed a fine of 120,000 euros on the Bank of China Limited's Frankfurt am Main branch for exceeding the large exposure limit, thus violating the requirements of the European Capital Adequacy Regulation.",https://www.bafin.de/SharedDocs/Veroeffentlichungen/DE/Massnahmen/60b_KWG_84_WpIG_und_57_GwG/meldung_2023_08_10_Bank_China.html
